review,sentiment,dissatisfaction
defective item yung net nya tabingi at di naistraight ganito ba talaga to? yung unan at foam maganda okay sana okay na sana kaso yung net nya may sira tabingi sana bago pinack chineck muna nakakadisappoint sobra,1,
wala man lang po tumama sa order ko. sana pag wala na tanggalin na sa option. or magmessage kung okay lang ba ganitong design. layo sa pic.,1,
"anong fragrance pag dating ng package yupi yung box.walang bubble wrap. next,defective yung item.ayaw umusok. nilakihan ko na yung butas wala talaga don't order here",1,
naku sobrang light nmn pala ang panget pag nilagay mo sa kamay kala mo colorless lang na peke paku,1,
"yung mapupunta ka sa shop na walang kwenta! tngina sorry pero sobrang walang hiyang shop nato! 30pcs binili ko ipapadala 27pcs, 2 wrong item, 2 wrong color, 3 damage!! 3 kulang!! ang karma andyan lang yan, pasalamat ka na lang tamad ako mag return! si seller na walang kwenta",1,
"maganda naman pero wrong item pa di buyers beware of this seller, i ordered a 2 liter bottle as seen on the third pic pero pagdating ng order ibang tumbler ang pinadala nila, 1100 ml...so ayun nag order na lang ako sa iba... hindi din po nagreresponse itong seller",1,
"3/10 i'm disappointed! mahirap siyang icharge and di mo malaman kung nagchacharge ba siya. mabilis malowbat wala pang 2 or 3 mins. di na siya iilaw or di na gagana yung fan, pero i still give it a 5/10 because of the mirror and design.",1,
cute ung case dahil cheap price sira ung binigay ni seller hindi ko alam kung maiinis ako or ewan pero sayang kc ngbayad ako ng tama tpos gnto mkukuha mo khit maliit n halaga pinghirapan prin un kitain sana wag nmn kau mg dayas mga buyer nio mging tapat kau,1,
"i changed my rating kasi half of the pairs magkakaiba ng designs! maganda ang quality pero hindi tama ang pairs na pinadala sa akin! napansin na lang namin nung magsusukat na ang customer. unless the seller fixes this issue, i will not go back to my previous good rating.",1,
07) departed at soc 3 station 12.22 ( ang tagal d2 grabe) delivered 12.23 tagal!,1,
sira ung tumbler..sayang shipping fee..pa piso2 deal pa tas my damade pla ung item..tas yung shipping fee ang mhal.. sinayang q lng yung pera q....,1,
not good ang bilis maglowbat .. ndi man lang tumatagal ng 3-4 hours disappointed ako ..,1,
i thought na makapal sya kaso super manipis. easy to tear. so sad.,1,
bakit naman po nakalubog yung pindutan agad? nakaka disappoint. excited pa naman po ako tapos ganto,1,
"masasayang lang pera nyo dito..low quality and poor service,ung isa basag ung isa hnd tlga gumagana..hindi nag rereply ng maayos ung seller.400 peros ko nasayang lang.wag na kayong bumili dito..",1,
black order ko pero kalahateng black kalahateng brown natanggap ko!,1,
sobrang disqppointed dko. di naman pala rechargeable usb cord operated lang sya. even sa lalagyan ng batter jusko wala naman lagayan ng battery.,1,
basag po sya tapos ..sira ung tunong nya..kla ko makakamura ako mapakikinabangan ko ..first time kong na dissapoint sa shoppe,1,
okay naman sya nung una pero di na ma charge na low bat sya nung pangalawang araw pakatapos ko makuha kaya yun i chacharge ko sana kaso di sya na chacharge sayang pera 2 days lang napakinabangan first time ko po mag bigay ng low rate,1,
kala ko lahat is good product pero kau bahala kong bibili kau,1,
"dumating na ganyan kahit maganda pala pag kakabalot ganyan parin partida po naka bubble wrap pa yan ha,,, grabe so disappointed po hindi ko maicharge dahil damage sa may pin ng charger satisfied naman sa hangin ng pero bat ganyan may damage na dumating",1,
kaso di pantay hays expectation vs reality.,1,
i want wine red not white. kaloka naman po.,1,
"nakakadisappoint! puro reject. ang daming sira yung tape yung iba wala, yung iba isa lang. nag reach out ako kay seller pero di sila nagrerespond",1,
dumatingnpo ang item na hindi nagfunction. very disappointed po talaga..first time po na naka order dito sa shop na ito....kaso po.... sira po ung pinadala sa akin sana po sira ang ebebenta niyo..... sayang po ang pera,1,
not goode sayang lang po pera nyo dito.wag po kayo oorder sa seller na ito.payment is unfair to the item that you going to received.837 binayad ko pinadala sa akin cord lang po ng charger...charger connector lang po deliver. scammer po itong seller na ito,1,
green nadisappointed po ako sa dumating saken. maganda po sa picture saka yung iba pong reviews pero di po ganun kaganda yung quality na dumating saken,1,
"mouse is'nt working,hindi man lng nakabubble wrap,yupi yupi pa ang karton hindi gumagana ang mouse,hindi man lang nakabubble wrap,yupi yupi ang karton.",1,
sobrang tagal ng delivery at hindi pa maayos yung packaging. and worst thing is kulang yung product,1,
hindi naman oil based yung consistency niya parang tubig. i always buy oil based pero sobrang layo ng consistency tapos yung amoy parang bulok na ulam. sobrang layo sa amoy ng vanilla lace na nabili ko sa iba! paki ayos ng service niyo sayang binabayad ng customers,1,
di maayos makipag usap yung seller. the seller offered me 150 pesos for the damage product.,1,
not satisfied yung beige parang gamit na angbdumi.sa ilalim.tas sira na yung sa ibabaw sana yunh maayos ayos naman binigay kasi binayaran naman ng tama anyways thank you padin,1,
"sira ang one pair ng earbuds, hindi gumagana . plus, 2 weeks pa siya bago dumating.",1,
"sira ung left.. grabe naman, kahit mura lang yung binili ko pero sana dapat working properly naman sana",1,
wasak dumating yung black umbrella tanggal yung handle pinipilit kong ireturn wala dinaman ina accept refund ko kung may zero star lang dito itlog talaga tong rate na to! kainis sayang pera hindi maayos yung courier nila seller ayusin niyo pagka pack kung pwede ikarton niyo para di nawawasak payong,1,
seller wag kayu mag sisend nang items nang hindi kompleto ano akala niyo pinupulot lng namin yung pera? kaya pala diniyo sisend yung picture before shipping tas ang tagal pa bago na ship wag kayu ganyan oy,1,
i buy 4 products on their shop and i was received just one item at pag dating pa sakin nung led sira sira at yupi ng yung lalagayan niya mismo kaya open na yung item. i try to refund 3-4 times but they always cancelling it. at wala na ata,1,
1/10 very bad experience in purchasing this store!!!. sira sira ang dineliver naka ilang follow up para sa return/refund item hindi pinipick up hanggang nag expired nalang ang request. sobrang sayang ang pera ko dito!!!! very poor customer service! non sense ang mga autoreply!!!!!,1,
more than 2 weeks na sakin yung defective na item di pa rin nagrerespond yung seller,1,
"maliit. hindi nako oorder ulit.mali nmn dinilever sakin.dapat 2 letter.malinaman yong order q,tapus mali yong dumating.nakakadismaya po.",1,
"mahirap mag type. kaylangan madiin. e dahil madiin, maingay na tuloy. sana nag mechaical ka nalang maingay din pala. haha. habol ko kasi yung sleek and silent keys sana. kaso, hindi pwedeng gentle ung pag type mo kasi hindi n kiclick ng maayos. sa manual din, may usb charging port.",1,
"deformed nang dumating alam mo yung nilagay lang yung salamin sa parcel walanh bubble wrap gurl! so anong expect mo dun. edi na deformed tpos yung pinaka glass kupi na, plastic lng plaa yung material ng lens. negative 1zillion ang rating ko dito",1,
manipis ung quality at nakakainis is almost 10 days din bago dumating dinaig pa ung overseas order ko na nauna dumating and hindi na umabot sa bday ng pagbibigay ko chinat ko si seller but hindi nagrerespond..sana naman kapag my problem regarding to order magreply naman kayo..,1,
"liquid honest review, i don't like its smell. sweet na parang may amoy goma na parang amoy ng bubbles. nakakahilo yung smell nya.",1,
arrived 4 days after expected delivery date. i have no interest already at nakakawalang gana na bumili ulit dito. no more pirchases to come.,1,
disappointed ako sa quality sa picture lang pala maganda size 7 order ko parang size 5 lng sa liit,1,
irresponsible ang seller na ito. kulang kulang ang sinishipped. i will not recommend this shop. wg n kyong bumili dito,1,
"i ordered 3 pouches, came and delivered 1 parcel na may 3 pouch, 3 pouch ng mousepads haha nauumay naba kung anong ilalagay, 3 mousepad talaga. ung packer neto maderpacker. napaka misteryoso talaga hahaha.",1,
1 star dahil yung 1 box ng green is walang bakal sa ilong buong 1 box yun tapos tupi2 yung box at sira di manlang inayos sa susunod paki double check para di kami lugi!,1,
item shipped quickly. fit sana kaso see through. kitang kita ang loob. kaya pala mura lang. poor quality. will not order again.,1,
not useful it is so manipis like it will break immediately im not happy with my purchase its kinda sad to experience this thing,1,
not really good ho. pag dating ho sakin is na wawala yung tornilyo nung isang pang sabit sa ilong pfft.,1,
hindi yung mga color ng iba yung dumating hindi ako satisfied ibang size and colors ang dumating,1,
sira yung isang product. hindi nagoopen. and irereturn bago pa irefund. ok lang sana if ipick up yung item na damaged pero ikaw pa yung mageeffort mag dala sa mga courier branches because of their mistake. kaya ka nga nag online shopping kasi wala ka na time for additional errands.,1,
kapangit ng dumating maliit lang akala ko 2l hindi naman pala black order ko iba pa kulay ng dumating mali mali,1,
nakakainis ky0 ang panget nang kulay nang manga pinadlang mejas at ung isa dipa mag kapareho next time paki check ny0 mbuti sayang pera eh.,1,
sayang pera chinarge namin pag ka deliver dahil lowbat then nangamoy tapos di na gumana paki quality check po ng product nyo para di kami nag aaksaya ng pera!!!,1,
"zero star, maayos dumating ang parcel pero nd gumagana, kahit pla not functioning na parcel ibebenta ninyo p dn. nd na nga mapakinabangan, sayang ang pera kahit mura, pera bayad pa dn yun noh... sayang ang pera.",1,
hnd angkop ang kulay fake yung product hms katulad yung nabili ko. .ito fake mabilis mabura. .tapos yung order ko pink ang nakasulat s takip kapag inapply n kulay orange,1,
not good magagamit molang pala sya habang nakasaksak. pero pag nakatanggal hindi magamit. sorry po pero dissapointed po ako.,1,
nextime paki check bago ipa ship sobrang excited ko tapos yung idedeliver na items di naman gumagana first and last order sa shop niyo!!!,1,
"poor not satisfieddamaged lahat ung binigay na items sa akin pati box luma!! i asked for the refund lagi lng sagot sa akin ""follow up"" tpos gsto lng na i-refund sa akin is 15 pesos lng?! may mabibili ba na ringlight sa halagang 15 pesos??",1,
"hindi flexible, may sira sa bandang charging port, malakas ung tunog ng hangin kahit no. 1 pa lang siya, mabilis malowbat, pero matagal naman magcharge.",1,
not with this shop. the seller was so unresponsive. nagpadala ng damaged na item. napaka hassle mag return then yung isang item nagana naman pero grabe super bilis malowbat,1,
"not worth it yung mystery pouch, mas mura pa kung bbli ka ng same item sa ibang shop basta may kasabay or free shipping sya.",1,
poor quality ang sungit pa ni seller.,1,
wag na kyo mag order sa shop na ito!!! sira ung product na pinadeliver nyo!!! sna nman next time pki ayos ung trbaho nyo dhil di nmin pinupulot ung pera!!!!!!!!!,1,
iba ung kulay na narecieve ko white inorder ko blue dumating yawa,1,
"bali yung isang bakal sa umbrella kaya hindi sya nagsasara ng maayos. sinabihan ko na yung seller na before na ang iship na item ay yung walang sira, tapos pagdating ganyan. nakakadisapoint kasi sobrang excited ka sa order mo tapos biglang ang ipapadala sayo ng seller ay sira haha",1,
"1/10 unresponsive si seller. hindi matibay ang tahi, tastas na agad. d ko nasuli kasi malau j&t 80 balikan pamasahe.",1,
after 20 ddays dumating din!!! mas daig pa ang overseas sa tagal ng ship out..,1,
mali naman yong binigay nyo na kulay. sky blue binigay nyo eh ocean blue yung order ko. kakainis 80 pcs pa naman to. eh ocean blue naka dikit sa wall ko,1,
palpak purple pink and yellow order ko puro yellow naman dumating,1,
sira agad wag na kayo umorder shish,1,
"0 wag kayong oorder dto, manloloko seller na to, tumblr inorder ko wipes pnadala. tapos nagpparefund ako gusto ibalik muna ung wipes na halagang 10 piso! parang ikaw pa magmamakaawa mabalik pera mo kahit hndi naman ikaw may mali. ilang araw nako naghhntay ng refund ko wala pa dn gusto",1,
"not worth the price but expect what you paid for. better kung bibili kayo ng medyo mahal. the first time i use it, nasira agad yung stand.",1,
"not really good medjo sira na yung box, then ang dumi tapos nag stop sya di ko pa nagagamit.",1,
kung may negative pa na star yun ibibigay ko. wtf! nag hintay ako for almost 3 weeks tapos kulang yung item ko. wala yung headphone case at armband para sa phone. kaloka kaayu kahit hindi yun mahal pjnag hirapan ko parin hanapin pang bayad dun.,1,
di dumating sakin ang parcel pero may proof of payment? shopee ano na?,1,
wala manlang pakialam c seller kung mayuyupi yung inorder sakanya sa lau ba naman ng papadalhan mo dapat sinisigurado mong maayos na makkrating ang mga inoorder sayo.ni d muman lang nilagyan ng carton para hindi yupi na makarating sakin i am very disappointed pangbenta ko tapos ganito ang hitsura,1,
the product is too expensive to its feature. napakanipis at marupok ang mahal pa,1,
item is damage. paasa nmn si seller na irerefund. hindi lang raw napansin ag nlagy. will definity not recommendable to shop here!,1,
mali mali ang product sinend. pls check d orders well b4 sending out.,1,
